datetime,Open,High,Low,Close,Volume
2015-08-13 10:45:00,23.69,23.69,23.69,23.69,246183.0
2015-08-13 11:00:00,23.69,23.69,23.69,23.69,282989.0
2015-08-13 11:15:00,23.69,23.69,23.69,23.69,336962.0
2015-08-13 11:30:00,23.67,23.67,23.67,23.67,314997.0
2015-08-13 11:45:00,23.66,23.67,23.66,23.66,207966.0
2015-08-13 12:00:00,23.66,23.66,23.66,23.66,238997.0
2015-08-13 12:15:00,23.65,23.65,23.65,23.65,326187.0
2015-08-13 12:30:00,23.64,23.64,23.64,23.64,255903.0
2015-08-13 12:45:00,23.63,23.63,23.63,23.63,317310.0
2015-08-13 13:00:00,23.63,23.63,23.62,23.63,302358.0
2015-08-13 13:15:00,23.61,23.61,23.61,23.61,322134.0
2015-08-13 13:30:00,23.61,23.61,23.6,23.61,192148.0
2015-08-13 13:45:00,23.6,23.6,23.6,23.6,309318.0
2015-08-13 14:00:00,23.59,23.59,23.59,23.59,192750.0
2015-08-13 14:15:00,23.56,23.56,23.56,23.56,260451.0
2015-08-13 14:30:00,23.56,23.56,23.56,23.56,214322.0
2015-08-13 14:45:00,23.56,23.56,23.56,23.56,250839.0
2015-08-13 15:00:00,23.55,23.55,23.55,23.55,257993.0
2015-08-13 15:15:00,23.54,23.54,23.54,23.54,298752.0
2015-08-13 15:30:00,23.53,23.53,23.53,23.53,278718.0
2015-08-13 15:45:00,23.52,23.52,23.52,23.52,195362.0
2015-08-14 09:30:00,23.5,23.51,23.5,23.51,164149.0
2015-08-14 09:45:00,23.51,23.51,23.51,23.51,153764.0
2015-08-14 10:00:00,23.5,23.5,23.5,23.5,228804.0
2015-08-14 10:15:00,23.51,23.51,23.51,23.51,236793.0
2015-08-14 10:30:00,23.51,23.51,23.51,23.51,202289.0
2015-08-14 10:45:00,23.51,23.51,23.51,23.51,160491.0
2015-08-14 11:00:00,23.51,23.51,23.51,23.51,241152.0
2015-08-14 11:15:00,23.51,23.51,23.51,23.51,228241.0
2015-08-14 11:30:00,23.51,23.51,23.51,23.51,232928.0
2015-08-14 11:45:00,23.51,23.51,23.51,23.51,250466.0
2015-08-14 12:00:00,23.52,23.52,23.52,23.52,185979.0
2015-08-14 12:15:00,23.52,23.52,23.52,23.52,224567.0
2015-08-14 12:30:00,23.51,23.51,23.51,23.51,260381.0
2015-08-14 12:45:00,23.52,23.52,23.52,23.52,155449.0
2015-08-14 13:00:00,23.52,23.52,23.52,23.52,260234.0
2015-08-14 13:15:00,23.53,23.53,23.53,23.53,181303.0
2015-08-14 13:30:00,23.52,23.53,23.52,23.52,216900.0
2015-08-14 13:45:00,23.52,23.53,23.52,23.52,219087.0
2015-08-14 14:00:00,23.53,23.53,23.53,23.53,192997.0
2015-08-14 14:15:00,23.54,23.54,23.54,23.54,200461.0
2015-08-14 14:30:00,23.53,23.53,23.53,23.53,232782.0
2015-08-14 14:45:00,23.53,23.54,23.53,23.53,251270.0
2015-08-14 15:00:00,23.54,23.54,23.54,23.54,194481.0
2015-08-14 15:15:00,23.54,23.54,23.54,23.54,202475.0
2015-08-14 15:30:00,23.54,23.54,23.54,23.54,220973.0
2015-08-14 15:45:00,23.54,23.54,23.54,23.54,217396.0
2015-08-17 09:30:00,23.5,23.5,23.5,23.5,260256.0
2015-08-17 09:45:00,23.5,23.5,23.5,23.5,229635.0
2015-08-17 10:00:00,23.49,23.49,23.49,23.49,242780.0
2015-08-17 10:15:00,23.48,23.48,23.48,23.48,214241.0
2015-08-17 10:30:00,23.48,23.48,23.48,23.48,200125.0
2015-08-17 10:45:00,23.48,23.48,23.47,23.48,316319.0
2015-08-17 11:00:00,23.48,23.48,23.48,23.48,273490.0
2015-08-17 11:15:00,23.46,23.46,23.46,23.46,199934.0
2015-08-17 11:30:00,23.47,23.47,23.47,23.47,251408.0
2015-08-17 11:45:00,23.46,23.46,23.46,23.46,201095.0
2015-08-17 12:00:00,23.46,23.46,23.46,23.46,258293.0
2015-08-17 12:15:00,23.45,23.45,23.45,23.45,290097.0
2015-08-17 12:30:00,23.44,23.45,23.44,23.45,326605.0
2015-08-17 12:45:00,23.44,23.44,23.44,23.44,213917.0
2015-08-17 13:00:00,23.43,23.43,23.43,23.43,309123.0
2015-08-17 13:15:00,23.43,23.43,23.43,23.43,294019.0
2015-08-17 13:30:00,23.43,23.43,23.43,23.43,222458.0
2015-08-17 13:45:00,23.43,23.43,23.43,23.43,256418.0
2015-08-17 14:00:00,23.42,23.42,23.42,23.42,260547.0
2015-08-17 14:15:00,23.42,23.42,23.42,23.42,337184.0
2015-08-17 14:30:00,23.41,23.41,23.41,23.41,340333.0
2015-08-17 14:45:00,23.4,23.41,23.4,23.41,288331.0
2015-08-17 15:00:00,23.4,23.4,23.4,23.4,312833.0
2015-08-17 15:15:00,23.4,23.41,23.4,23.4,184559.0
2015-08-17 15:30:00,23.39,23.39,23.39,23.39,223426.0
2015-08-17 15:45:00,23.39,23.39,23.39,23.39,298527.0
2015-08-18 09:30:00,23.21,23.21,23.21,23.21,283687.0
2015-08-18 09:45:00,23.22,23.22,23.22,23.22,244878.0
2015-08-18 10:00:00,23.21,23.21,23.21,23.21,197432.0
2015-08-18 10:15:00,23.2,23.2,23.2,23.2,346012.0
2015-08-18 10:30:00,23.2,23.21,23.2,23.2,282687.0
2015-08-18 10:45:00,23.19,23.19,23.19,23.19,278446.0
2015-08-18 11:00:00,23.19,23.19,23.19,23.19,276581.0
2015-08-18 11:15:00,23.18,23.19,23.18,23.18,303430.0
2015-08-18 11:30:00,23.18,23.18,23.18,23.18,239228.0
2015-08-18 11:45:00,23.15,23.15,23.15,23.15,339771.0
2015-08-18 12:00:00,23.17,23.17,23.17,23.17,195191.0
2015-08-18 12:15:00,23.15,23.15,23.15,23.15,282520.0
2015-08-18 12:30:00,23.16,23.16,23.16,23.16,345987.0
2015-08-18 12:45:00,23.15,23.15,23.15,23.15,194055.0
2015-08-18 13:00:00,23.15,23.15,23.15,23.15,247578.0
2015-08-18 13:15:00,23.13,23.14,23.13,23.13,202855.0
2015-08-18 13:30:00,23.13,23.13,23.13,23.13,352750.0
2015-08-18 13:45:00,23.13,23.13,23.13,23.13,236909.0
2015-08-18 14:00:00,23.12,23.12,23.12,23.12,220699.0
2015-08-18 14:15:00,23.11,23.12,23.11,23.12,285382.0
2015-08-18 14:30:00,23.1,23.1,23.1,23.1,351960.0
2015-08-18 14:45:00,23.11,23.12,23.11,23.11,271952.0
2015-08-18 15:00:00,23.1,23.1,23.1,23.1,227107.0
2015-08-18 15:15:00,23.09,23.09,23.09,23.09,287285.0
2015-08-18 15:30:00,23.09,23.09,23.09,23.09,279862.0
2015-08-18 15:45:00,23.08,23.08,23.08,23.08,203951.0
2015-08-19 09:30:00,23.05,23.06,23.05,23.06,302657.0
2015-08-19 09:45:00,23.05,23.05,23.05,23.05,189064.0
2015-08-19 10:00:00,23.06,23.06,23.06,23.06,267176.0
2015-08-19 10:15:00,23.04,23.04,23.04,23.04,173006.0
2015-08-19 10:30:00,23.04,23.04,23.04,23.04,310580.0
2015-08-19 10:45:00,23.04,23.04,23.04,23.04,285952.0
2015-08-19 11:00:00,23.03,23.03,23.03,23.03,233284.0
2015-08-19 11:15:00,23.03,23.03,23.03,23.03,292407.0
2015-08-19 11:30:00,23.04,23.04,23.04,23.04,311441.0
2015-08-19 11:45:00,23.03,23.03,23.03,23.03,248563.0
2015-08-19 12:00:00,23.04,23.04,23.04,23.04,283997.0
2015-08-19 12:15:00,23.03,23.03,23.03,23.03,229178.0
2015-08-19 12:30:00,23.02,23.02,23.02,23.02,298219.0
2015-08-19 12:45:00,23.02,23.03,23.02,23.02,248748.0
2015-08-19 13:00:00,23.01,23.01,23.01,23.01,212167.0
2015-08-19 13:15:00,23.02,23.02,23.02,23.02,283673.0
2015-08-19 13:30:00,23.0,23.01,23.0,23.01,263980.0
2015-08-19 13:45:00,23.01,23.01,23.01,23.01,179988.0
2015-08-19 14:00:00,23.01,23.01,23.01,23.01,224858.0
2015-08-19 14:15:00,22.99,22.99,22.99,22.99,272010.0
2015-08-19 14:30:00,23.0,23.0,23.0,23.0,205871.0
2015-08-19 14:45:00,22.99,22.99,22.99,22.99,203405.0
2015-08-19 15:00:00,23.01,23.01,23.01,23.01,307067.0
2015-08-19 15:15:00,23.01,23.01,23.01,23.01,200398.0
2015-08-19 15:30:00,22.99,22.99,22.99,22.99,204528.0
2015-08-19 15:45:00,22.99,22.99,22.99,22.99,258490.0
2015-08-20 09:45:00,22.71,22.71,22.71,22.71,467702.0
2015-08-20 10:00:00,22.71,22.71,22.71,22.71,512308.0
2015-08-20 10:15:00,22.66,22.66,22.66,22.66,427174.0
2015-08-20 10:30:00,22.65,22.65,22.65,22.65,376646.0
2015-08-20 10:45:00,22.62,22.62,22.62,22.62,301606.0
2015-08-20 11:00:00,22.59,22.59,22.59,22.59,318825.0
2015-08-20 11:15:00,22.57,22.57,22.57,22.57,341436.0
2015-08-20 11:30:00,22.55,22.55,22.54,22.55,516000.0
2015-08-20 11:45:00,22.53,22.53,22.53,22.53,379692.0
2015-08-20 12:00:00,22.49,22.5,22.49,22.49,294023.0
2015-08-20 12:15:00,22.49,22.49,22.49,22.49,483927.0
2015-08-20 12:30:00,22.45,22.46,22.45,22.45,411970.0
2015-08-20 12:45:00,22.44,22.44,22.44,22.44,418614.0
2015-08-20 13:00:00,22.41,22.42,22.41,22.41,412918.0
2015-08-20 13:15:00,22.42,22.42,22.41,22.42,388574.0
2015-08-20 13:30:00,22.37,22.37,22.37,22.37,397920.0
2015-08-20 13:45:00,22.35,22.35,22.35,22.35,366122.0
2015-08-20 14:00:00,22.33,22.33,22.33,22.33,342496.0
2015-08-20 14:15:00,22.3,22.3,22.3,22.3,462309.0
2015-08-20 14:30:00,22.27,22.27,22.27,22.27,496005.0
2015-08-20 14:45:00,22.27,22.27,22.27,22.27,500646.0
2015-08-20 15:00:00,22.22,22.22,22.22,22.22,317279.0
2015-08-20 15:15:00,22.21,22.21,22.21,22.21,340833.0
2015-08-20 15:30:00,22.19,22.19,22.19,22.19,408685.0
2015-08-20 15:45:00,22.16,22.16,22.16,22.16,298159.0
2015-08-21 09:30:00,22.01,22.01,22.01,22.01,305054.0
2015-08-21 09:45:00,21.98,21.98,21.98,21.98,300568.0
2015-08-21 10:00:00,21.96,21.96,21.96,21.96,373250.0
2015-08-21 10:15:00,21.93,21.93,21.93,21.93,389684.0
2015-08-21 10:30:00,21.91,21.91,21.91,21.91,418568.0
2015-08-21 10:45:00,21.9,21.9,21.9,21.9,439627.0
2015-08-21 11:00:00,21.87,21.87,21.87,21.87,309744.0
2015-08-21 11:15:00,21.85,21.85,21.85,21.85,263308.0
2015-08-21 11:30:00,21.83,21.83,21.83,21.83,436034.0
2015-08-21 11:45:00,21.81,21.81,21.81,21.81,362109.0
2015-08-21 12:15:00,21.76,21.76,21.76,21.76,434963.0
2015-08-21 12:30:00,21.74,21.74,21.74,21.74,301891.0
2015-08-21 13:00:00,21.71,21.71,21.71,21.71,460556.0
2015-08-21 13:15:00,21.67,21.67,21.66,21.67,442099.0
2015-08-21 13:30:00,21.66,21.66,21.66,21.66,401924.0
2015-08-21 13:45:00,21.63,21.63,21.63,21.63,369182.0
2015-08-21 14:00:00,21.61,21.61,21.6,21.61,328417.0
2015-08-21 14:15:00,21.59,21.59,21.59,21.59,443086.0
2015-08-21 14:30:00,21.58,21.59,21.58,21.59,317993.0
2015-08-21 14:45:00,21.58,21.59,21.58,21.58,309912.0
2015-08-21 15:00:00,21.53,21.53,21.53,21.53,280445.0
2015-08-21 15:30:00,21.49,21.49,21.49,21.49,315000.0
2015-08-21 15:45:00,21.46,21.46,21.46,21.46,371910.0
2015-08-24 09:30:00,20.26,20.26,20.26,20.26,677834.0
2015-08-24 09:45:00,20.29,20.29,20.29,20.29,548568.0
2015-08-24 10:00:00,20.35,20.36,20.34,20.36,739576.0
2015-08-24 10:15:00,20.33,20.33,20.33,20.33,609333.0
2015-08-24 10:30:00,20.34,20.34,20.34,20.34,657008.0
2015-08-24 10:45:00,20.38,20.39,20.38,20.38,585944.0
2015-08-24 11:00:00,20.37,20.37,20.37,20.37,692146.0
2015-08-24 11:15:00,20.4,20.4,20.4,20.4,670140.0
2015-08-24 11:30:00,20.37,20.38,20.37,20.37,847645.0
2015-08-24 11:45:00,20.43,20.44,20.43,20.44,663309.0
2015-08-24 12:00:00,20.44,20.44,20.44,20.44,757048.0
2015-08-24 12:15:00,20.46,20.47,20.46,20.46,536950.0
2015-08-24 12:30:00,20.49,20.49,20.49,20.49,633020.0
2015-08-24 12:45:00,20.49,20.49,20.49,20.49,579247.0
2015-08-24 13:00:00,20.51,20.51,20.5,20.51,829010.0
2015-08-24 13:15:00,20.53,20.54,20.53,20.54,644943.0
2015-08-24 13:30:00,20.5,20.5,20.49,20.5,595483.0
2015-08-24 13:45:00,20.57,20.57,20.57,20.57,533777.0
2015-08-24 14:00:00,20.6,20.6,20.59,20.6,631756.0
2015-08-24 14:15:00,20.63,20.64,20.63,20.64,679566.0
2015-08-24 14:30:00,20.62,20.62,20.62,20.62,558384.0
2015-08-24 14:45:00,20.58,20.59,20.58,20.58,663091.0
2015-08-24 15:00:00,20.62,20.62,20.62,20.62,485166.0
2015-08-24 15:15:00,20.69,20.7,20.69,20.69,850091.0
2015-08-24 15:30:00,20.7,20.7,20.7,20.7,707979.0
2015-08-24 15:45:00,20.73,20.73,20.72,20.73,679985.0
2015-08-25 09:30:00,21.62,21.62,21.61,21.61,517356.0
2015-08-25 09:45:00,21.61,21.61,21.61,21.61,696836.0
2015-08-25 10:00:00,21.53,21.54,21.53,21.54,624552.0
2015-08-25 10:15:00,21.49,21.49,21.49,21.49,689014.0
2015-08-25 10:30:00,21.39,21.39,21.39,21.39,706561.0
2015-08-25 11:00:00,21.3,21.31,21.3,21.3,524723.0
2015-08-25 11:15:00,21.24,21.25,21.24,21.24,497538.0
2015-08-25 11:30:00,21.21,21.22,21.21,21.22,707154.0
2015-08-25 11:45:00,21.13,21.13,21.13,21.13,775655.0
2015-08-25 12:00:00,21.08,21.09,21.08,21.08,613570.0
2015-08-25 12:15:00,20.99,21.0,20.99,20.99,444836.0
2015-08-25 12:30:00,20.98,20.98,20.98,20.98,447091.0
2015-08-25 12:45:00,20.9,20.9,20.89,20.9,699941.0
2015-08-25 13:00:00,20.86,20.86,20.86,20.86,677356.0
2015-08-25 13:15:00,20.82,20.83,20.82,20.82,678698.0
2015-08-25 13:30:00,20.76,20.76,20.76,20.76,772336.0
2015-08-25 13:45:00,20.68,20.69,20.68,20.69,570444.0
2015-08-25 14:00:00,20.65,20.66,20.65,20.66,463761.0
2015-08-25 14:15:00,20.62,20.63,20.62,20.62,478498.0
2015-08-25 14:30:00,20.55,20.55,20.55,20.55,729423.0
2015-08-25 14:45:00,20.49,20.5,20.49,20.5,580350.0
2015-08-25 15:00:00,20.44,20.44,20.44,20.44,520494.0
2015-08-25 15:15:00,20.38,20.38,20.38,20.38,670359.0
2015-08-25 15:30:00,20.33,20.34,20.33,20.33,452876.0
2015-08-25 15:45:00,20.28,20.28,20.28,20.28,469693.0
2015-08-26 09:30:00,20.93,20.93,20.93,20.93,529350.0
2015-08-26 10:00:00,20.98,20.98,20.97,20.98,456068.0
2015-08-26 10:30:00,21.07,21.08,21.07,21.07,666813.0
2015-08-26 10:45:00,21.11,21.11,21.11,21.11,616572.0
2015-08-26 11:00:00,21.18,21.18,21.18,21.18,540751.0
2015-08-26 11:15:00,21.18,21.18,21.17,21.18,567958.0
2015-08-26 11:30:00,21.21,21.22,21.21,21.21,760499.0
2015-08-26 11:45:00,21.25,21.25,21.25,21.25,710838.0
2015-08-26 12:00:00,21.27,21.27,21.27,21.27,534905.0
2015-08-26 12:15:00,21.3,21.3,21.3,21.3,567659.0
2015-08-26 12:30:00,21.36,21.36,21.36,21.36,440932.0
2015-08-26 12:45:00,21.41,21.41,21.4,21.41,686209.0
2015-08-26 13:00:00,21.42,21.43,21.42,21.43,561901.0
2015-08-26 13:15:00,21.46,21.46,21.45,21.46,431042.0
2015-08-26 13:30:00,21.5,21.5,21.5,21.5,476056.0
2015-08-26 13:45:00,21.51,21.52,21.51,21.51,690323.0
2015-08-26 14:00:00,21.56,21.57,21.56,21.56,706779.0
2015-08-26 14:15:00,21.59,21.6,21.59,21.59,627287.0
2015-08-26 14:30:00,21.61,21.61,21.61,21.61,536666.0
2015-08-26 14:45:00,21.65,21.66,21.65,21.66,484554.0
2015-08-26 15:00:00,21.69,21.69,21.69,21.69,541202.0
2015-08-26 15:15:00,21.7,21.7,21.7,21.7,647595.0
2015-08-26 15:30:00,21.78,21.78,21.78,21.78,731510.0
2015-08-26 15:45:00,21.81,21.81,21.81,21.81,753162.0
2015-08-27 09:30:00,22.04,22.04,22.04,22.04,400858.0
2015-08-27 09:45:00,22.07,22.07,22.07,22.07,382637.0
2015-08-27 10:00:00,22.08,22.08,22.08,22.08,480786.0
2015-08-27 10:15:00,22.08,22.08,22.08,22.08,421452.0
2015-08-27 10:30:00,22.14,22.14,22.14,22.14,335764.0
2015-08-27 10:45:00,22.15,22.16,22.15,22.16,371969.0
2015-08-27 11:00:00,22.18,22.18,22.18,22.18,537430.0
2015-08-27 11:15:00,22.2,22.2,22.2,22.2,317949.0
2015-08-27 11:30:00,22.23,22.23,22.23,22.23,480499.0
2015-08-27 11:45:00,22.25,22.25,22.25,22.25,345482.0
2015-08-27 12:00:00,22.28,22.28,22.28,22.28,470377.0
2015-08-27 12:15:00,22.3,22.3,22.3,22.3,512841.0
2015-08-27 12:30:00,22.33,22.33,22.33,22.33,571326.0
2015-08-27 12:45:00,22.35,22.35,22.35,22.35,576681.0
2015-08-27 13:00:00,22.37,22.37,22.37,22.37,330957.0
2015-08-27 13:15:00,22.39,22.39,22.39,22.39,563597.0
2015-08-27 13:30:00,22.41,22.41,22.41,22.41,517530.0
2015-08-27 13:45:00,22.44,22.44,22.44,22.44,321226.0
2015-08-27 14:00:00,22.46,22.46,22.46,22.46,543518.0
2015-08-27 14:15:00,22.49,22.49,22.49,22.49,325142.0
2015-08-27 14:30:00,22.51,22.51,22.51,22.51,468037.0
2015-08-27 14:45:00,22.54,22.54,22.53,22.53,545510.0
2015-08-27 15:00:00,22.53,22.53,22.53,22.53,537729.0
2015-08-27 15:15:00,22.58,22.59,22.58,22.58,449288.0
2015-08-27 15:30:00,22.61,22.61,22.61,22.61,564686.0
2015-08-27 15:45:00,22.62,22.62,22.62,22.62,548402.0
2015-08-28 09:30:00,22.63,22.63,22.63,22.63,243361.0
2015-08-28 09:45:00,22.64,22.64,22.64,22.64,345650.0
2015-08-28 10:00:00,22.63,22.64,22.63,22.63,394827.0
2015-08-28 10:15:00,22.64,22.65,22.64,22.64,367014.0
2015-08-28 10:30:00,22.65,22.65,22.65,22.65,367846.0
2015-08-28 10:45:00,22.65,22.65,22.65,22.65,253054.0
2015-08-28 11:00:00,22.66,22.66,22.66,22.66,377829.0
2015-08-28 11:15:00,22.66,22.66,22.66,22.66,351213.0
2015-08-28 11:30:00,22.67,22.67,22.67,22.67,253403.0
2015-08-28 11:45:00,22.66,22.66,22.66,22.66,290481.0
2015-08-28 12:00:00,22.67,22.67,22.67,22.67,227223.0
2015-08-28 12:15:00,22.67,22.67,22.67,22.67,271102.0
2015-08-28 12:30:00,22.68,22.68,22.68,22.68,377046.0
2015-08-28 12:45:00,22.68,22.68,22.68,22.68,259942.0
2015-08-28 13:00:00,22.68,22.68,22.68,22.68,260382.0
2015-08-28 13:15:00,22.69,22.69,22.69,22.69,347068.0
2015-08-28 13:30:00,22.69,22.69,22.69,22.69,268694.0
2015-08-28 13:45:00,22.7,22.7,22.7,22.7,357337.0
2015-08-28 14:00:00,22.7,22.7,22.7,22.7,217683.0
2015-08-28 14:15:00,22.71,22.71,22.71,22.71,310209.0
2015-08-28 14:30:00,22.71,22.71,22.71,22.71,260357.0
2015-08-28 14:45:00,22.7,22.71,22.7,22.7,390680.0
2015-08-28 15:00:00,22.72,22.72,22.72,22.72,351170.0
2015-08-28 15:15:00,22.72,22.73,22.72,22.72,246162.0
2015-08-28 15:30:00,22.73,22.73,22.73,22.73,226442.0
2015-08-28 15:45:00,22.73,22.73,22.73,22.73,339413.0
2015-08-31 09:30:00,22.62,22.62,22.62,22.62,241643.0
2015-08-31 09:45:00,22.62,22.62,22.62,22.62,218338.0
2015-08-31 10:00:00,22.61,22.61,22.61,22.61,270981.0
2015-08-31 10:15:00,22.6,22.6,22.6,22.6,150891.0
2015-08-31 10:30:00,22.6,22.6,22.6,22.6,196289.0
2015-08-31 10:45:00,22.59,22.59,22.59,22.59,230362.0
2015-08-31 11:00:00,22.59,22.59,22.59,22.59,210640.0
2015-08-31 11:15:00,22.58,22.58,22.58,22.58,149890.0
2015-08-31 11:30:00,22.58,22.58,22.58,22.58,196369.0
